"ChemID","CAS","CAS_checksum","NAME","name_error","preferred_name","iupac","SMILES","STAR_flag","New STAR flag","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent","Salt_Solvent_ID","HL","HL Temperature","HL Data Type","HL Reference","BondEst","GroupEst","gsid","dsstox_substance_id","qc_level","dsstox_compound_id","Tr_1_Tst_0","[Cl]","[Cl].[Cl]","[Br]","[I]","[Li]","[La]","[Na]","[Na].[Na]","[K]","[K].[K]","[Ca]","[Ca].[Ca]","[Mg]","[Mg].[Mg]","[Mn]","[Mn].[Mn]","[O]","[N]","[Be]","[Ba]","[Co]","[Ni]","[Ni].[Ni]","[Zn]","[Zn].[Mn]","[Zr]","[V]","[Cd]","[B]","[Pb]","[Ag]","[Al]","[Al].[Al]","[Cu]","[Cu].[Cu]","[Fe]","[Fe].[Fe]","[Gd]","[Sn]","[Sr]","[Ti]","[Cs]","[As]","OB(O)O","CCN","NCCO","[V+3][O-]","CC(=O)O","O=PO","[O-][N+](=O)O","CCNCC","NC(N)=O","NC(N)=S","O=S(=O)(O)O","O=C(O)O","O=S(O)O","C(=O)(O)C(=O)O","C(=O)(O)C(C)O","C(=O)(O)C(O)(CC(=O)O)CC(=O)O","C(=O)(O)C(O)C(O)C(=O)O","C(=O)(O)C=CC(=O)O","C(=O)(O)c1c(O)cccc1","C(=O)(O)c1ccccc1","C(=O)(O)CCC(=O)O","C(=O)(O)CCCCC(=O)O","C(=O)(O)CCCCCCCCCCCCCCCCC","C(=O)O","C(C)S(=O)(=O)O","C(CO)S(=O)(=O)O","C(F)(F)(F)C(=O)O","C(O)CN(C)C","C(O)CN(CCO)CCO","C(O)CNCCO","c1(S(=O)(=O)O)ccc(C)cc1","COS(=O)(=O)O","CS(=O)(=O)O","[N](=O)(O)O","[P](=O)(O)(O)O","[P](F)(F)(F)(F)(F)F","S(OCC)(=O)(=O)[O-]","CN","C=C","[C-]#N","IC","C([S-])#N","C=O","[C-]#[O+]","FC(F)(F)S([O-])(=O)=O","C1CCCCC1[NH]C1CCCCC1","CNC","NC(C)C","[Br].[Br]","[I].[I]","[Li].[Li]","[La].[La]","[Be].[Be]","[Ba].[Ba]","[Co].[Co]","[Zn].[Zn]","[Zr].[Zr]","[V].[V]","[Cd].[Cd]","[B].[B]","[Pb].[Pb]","[Ag].[Ag]","[Gd].[Gd]","[Sn].[Sn]","[Sr].[Sr]","[Ti].[Ti]","[Cs].[Cs]","[As].[As]","[Na].[Na].[Na]","[Cl].[Cl].[Cl]","[Cl].[Cl].[Cl].[Cl]","C(=O)(O)C.C(=O)(O)C","OS(=O)(=O)C(F)(F)F","F[B-](F)(F)F","N[C@@H](CCCNC(N)=N)C(O)=O","CCN(CC)CCO","NCCN","CNCC(O)C(O)C(O)C(O)CO","CC(=O)C","CC(=O)NCC(=O)O","N","OCC(O)C1OC(=O)C(=C1O)O","NC(CC(=O)O)C(=O)O","C(Cc1ccccc1)NCc2ccccc2","C(CNCc1ccccc1)NCc2ccccc2","OS(=O)(=O)c1ccccc1","[Bi]","Br","CCCC=O","CCCC(=O)OCC","CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2","Cl","OCC[N+](C)(C)C","OS(=O)(=O)c1ccc(Cl)cc1","OS(=O)(=O)NC1CCCCC1","OC(=O)C(Cl)Cl","CC(C)(N)CO","CS(=O)C","OS(=O)(=O)CCS(=O)(=O)O","OCCN1CCCC1","CC(C)(C)N","CCCCCCCCCCCCOS(=O)(=O)O","CCO","CCOS(=O)(=O)O","F","OCC(O)C(O)C(O)C(O)C(O)C(=O)O","OCC(O)C(O)C(O)C(O)C(=O)O","OC1OC(C(O)C(O)C1O)C(=O)O","NC(CCC(=O)O)C(=O)O","OCC(O)CO","OCC(O)COP(=O)(O)O","OC(=O)CNC(=O)c1ccccc1","OC(C=O)C(O)C(O)C(O)C(=O)O","OC(=O)c5c(O)cc6ccccc6c5Cc7c(C(=O)O)c(O)cc8ccccc78","I","OCC(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(=O)O","NCCCCC(N)C(=O)O","OC(CC(=O)O)C(=O)O","OP(=O)=O","O[Mg+]","OP(F)(O)=O","OS(=O)(=O)c1cccc2c(cccc12)S(=O)(=O)O","OS(=O)(=O)c1ccc2ccccc2c1","CCCCCCCCCCCCCCCC(=O)O","OC(=O)c1cc2ccccc2c(Cc3c(O)c(cc4ccccc34)C(=O)O)c1O","OCl(=O)(=O)=O","Nc1ccc(cc1)P(=O)(O)O","Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]","C1CNCCN1","CC(O)CO","OC(C(O)C(O)C(=O)O)C(O)C(=O)O","O=C1NS(=O)(=O)c2ccccc12","c1ccc(C(=O)O)c(O)c1S(=O)(=O)O","[S-2]","OC(=O)c1ccc(cc1)C(=O)O","Oc1cc(Cl)c(Cl)cc1Cl","CCN(CC)CC","OC(=O)C(c1ccccc1)(c2ccccc2)c3ccccc3","NC(CO)(CO)CO","CCCCC1CCC(CC1)C(=O)O","CCCC(=O)O","CCCCCC(=O)O","CC12C=CC(C(=O)O)(CC2)CC1","C1CCCC1CCC(=O)O","CN(C)CCC(=O)O","OC(=O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O","OC(=O)CCCCCCCC=CCCCCCCCC","CCCCCCC(=O)O","CCOC(=O)O","COCCO","OCOC(=O)C(CC)CC","CCCCCCCCCCCCCCOP(=O)(O)O","OC(=O)c1ccco1","c1cc(O)ccc1C(=O)c2ccccc2C(=O)O","CCCCCCCCCCCC(=O)O","CC=C(C)C(=O)O","CC(O)(C)CCCC(O)(C(=O)O)CC(=O)OC","OC(=O)c1cccc(c1)S(=O)(=O)O","CSCCC(N)C(=O)C","c1ccncc1C(=O)O","OO","c1ccccc1CCC(=O)O","c1ccccc1CC(=O)O","CC(C)(C)C(=O)O","CCC(=O)O","CC(C)(C)CC(=O)O","CCCCCCCCCCC(=O)O","OC(=O)CCCCCCCCC=C","CCCCC(=O)O","O","OC(=O)c1ccc2ccccc2c1O","N1C=CN=C1","OCCN1CCOCC1","CC(=O)NC1=CC=C(C=C1)C(O)=O","CC1(C)[C@H](CC[C@@]1(C)C(O)=O)C(O)=O","CCCCCCCCCC(O)=O","CCCCCCCC(O)=O","OC(=O)\C=C\C1=CC=CC=C1","OC(=O)C1=C(O)C=CC(O)=C1","OC(=O)CCCC(O)=O","OC(=O)CCC(=O)C(O)=O","OCC(O)=O","CC(C)C(O)=O","OC(C(O)=O)C1=CC=CC=C1","OC(=O)C1=CC(=O)NC(=O)N1","OC(=O)[C@@H]1CCC(=O)N1","SC#N","CC1=CC(C)=C(C(C)=C1)S(O)(=O)=O","OC(=O)CC(O)=O","O[K]","[Li]O","O[Na]","ClCCl","ClC(Cl)Cl","CCOC(C)=O","CO","CC(C)O","OS(F)(=O)=O","CC(=O)OS(O)(=O)=O"
100271.0,"91-20-3","ValidCAS","NAPHTHALENE","Ok","Naphthalene","naphthalene","c1cccc2ccccc21","3 STAR","4 STAR: Smiles generated","c1cccc2ccccc21","InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H","UFWIBTONFRDIAS-UHFFFAOYSA-N","?",0,4.4E-4,25.0,"EXP","SHIU,WY & MACKAY,D (1997)",5.26E-4,3.7E-4,20913,"DTXSID8020913","DSSTox_Low","DTXCID00913",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100272.0,"91-22-5","ValidCAS","QUINOLINE","Ok","Quinoline","C9H7N","c1cccc2[n]cccc21","3 STAR","4 STAR: Smiles generated","c1cccc2[n]cccc21","InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H","SMWDFEZZVXVKRB-UHFFFAOYSA-N","?",0,1.67E-6,25.0,"EST","VP/WSOL",6.88E-7,1.54E-6,21798,"DTXSID1021798","DSSTox_Low","DTXCID401798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100273.0,"91-23-6","ValidCAS","2-NITROANISOLE","Ok","1-Methoxy-2-nitrobenzene","1-methoxy-2-nitrobenzene","COc1ccccc1[N+]([O-])=O","3 STAR","4 STAR: Smiles generated","COc1ccccc1[N+]([O-])=O","InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3","CFBYEGUGFPZCNF-UHFFFAOYSA-N","?",0,4.289999999999999E-7,25.0,"EST","VP/WSOL",1.26E-6,3.62E-5,20962,"DTXSID3020962","DSSTox_Low","DTXCID70962",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100274.0,"91-57-6","ValidCAS","2-METHYLNAPHTHALENE","Ok","2-Methylnaphthalene","2-methylnaphthalene","Cc1cc2ccccc2cc1","3 STAR","4 STAR: Smiles generated","Cc1cc2ccccc2cc1","InChI=1S/C11H10/c1-9-6-7-10-4-2-3-5-11(10)8-9/h2-8H,1H3","QIMMUPPBPVKWKM-UHFFFAOYSA-N","?",0,5.18E-4,25.0,"EXP","ALTSCHUH,J ET AL. (1999)",5.8E-4,3.97E-4,20878,"DTXSID4020878","DSSTox_Low","DTXCID60878",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100275.0,"91-58-7","ValidCAS","2-CHLORONAPHTHALENE","Ok","2-Chloronaphthalene","2-chloronaphthalene","Clc1cc2ccccc2cc1","3 STAR","4 STAR: Smiles generated","Clc1cc2ccccc2cc1","InChI=1S/C10H7Cl/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H","CGYGETOMCSJHJU-UHFFFAOYSA-N","?",0,3.2E-4,25.0,"EXP","SHIU,WY & MACKAY,D (1997)",3.9E-4,3.15E-4,23971,"DTXSID8023971","DSSTox_Low","DTXCID603971",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100276.0,"91-59-8","ValidCAS","2-NAPHTHYLAMINE","Ok","2-Naphthylamine","naphthalen-2-amine","Nc1cc2ccccc2cc1","3 STAR","4 STAR: Smiles generated","Nc1cc2ccccc2cc1","InChI=1S/C10H9N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,11H2","JBIJLHTVPXGSAM-UHFFFAOYSA-N","?",0,8.1E-8,25.0,"EXP","ABRAHAM,MH ET AL. (1994)",1.86E-7,1.51E-7,20921,"DTXSID2020921","DSSTox_Low","DTXCID60921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100277.0,"91-64-5","ValidCAS","COUMARIN","Ok","Coumarin","2H-chromen-2-one","O=C1C=Cc2ccccc2O1","3 STAR","4 STAR: Smiles generated","O=C1C=Cc2ccccc2O1","InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H","ZYGHJZDHTFUPRJ-UHFFFAOYSA-N","?",0,9.92E-8,25.0,"EST","VP/WSOL",6.95E-6,,20348,"DTXSID7020348","DSSTox_Low","DTXCID50348",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100278.0,"91-66-7","ValidCAS","N,N-DIETHYLANILINE","Ok","N,N-Diethylaniline","N,N-diethylaniline","CCN(CC)c1ccccc1","3 STAR","4 STAR: Smiles generated","CCN(CC)c1ccccc1","InChI=1S/C10H15N/c1-3-11(4-2)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3","GGSUCNLOZRCGPQ-UHFFFAOYSA-N","?",0,1.921E-4,25.0,"EST","VP/WSOL",1.51E-4,,21800,"DTXSID8021800","DSSTox_Low","DTXCID701800",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100279.0,"92-06-8","ValidCAS","m-TERPHENYL","Ok","1,1':3',1''-Terphenyl","1,1':3',1''-terphenyl","c1c(cccc1-c1ccccc1)-c1ccccc1","3 STAR","4 STAR: Smiles generated","c1c(cccc1-c1ccccc1)-c1ccccc1","InChI=1S/C18H14/c1-3-8-15(9-4-1)17-12-7-13-18(14-17)16-10-5-2-6-11-16/h1-14H","YJTKZCDBKVTVBY-UHFFFAOYSA-N","?",0,3.51E-6,25.0,"EST","VP/WSOL",3.18E-5,3.38E-5,29117,"DTXSID2029117","DSSTox_Low","DTXCID209117",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100280.0,"92-24-0","ValidCAS","TETRACENE","Ok","Naphthacene","TETRACENE","c1c2cc3ccccc3cc2cc2ccccc21","3 STAR","4 STAR: Smiles generated","c1c2cc3ccccc3cc2cc2ccccc21","InChI=1S/C18H12/c1-2-6-14-10-18-12-16-8-4-3-7-15(16)11-17(18)9-13(14)5-1/h1-12H","IFLREYGFSNHWGE-UHFFFAOYSA-N","?",0,4.95E-7,25.0,"EST","VP/WSOL",5.01E-6,1.77E-6,59045,"DTXSID4059045","Public_High","DTXCID6048751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100281.0,"92-52-4","ValidCAS","BIPHENYL","Ok","Biphenyl","biphenyl","c1ccccc1-c1ccccc1","3 STAR","4 STAR: Smiles generated","c1ccccc1-c1ccccc1","InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H","ZUOUZKKEUPVFJK-UHFFFAOYSA-N","?",0,3.08E-4,25.0,"EXP","SHIU,WY & MACKAY,D (1997)",4.14E-4,4.25E-4,20161,"DTXSID4020161","DSSTox_Low","DTXCID60161",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100282.0,"92-94-4","ValidCAS","1,1':4',1''-TERPHENYL","Ok","1,1':4',1''-Terphenyl","1,1':4',1''-terphenyl","c1cc(ccc1-c1ccccc1)-c1ccccc1","3 STAR","4 STAR: Smiles generated","c1cc(ccc1-c1ccccc1)-c1ccccc1","InChI=1S/C18H14/c1-3-7-15(8-4-1)17-11-13-18(14-12-17)16-9-5-2-6-10-16/h1-14H","XJKSTNDFUHDPQJ-UHFFFAOYSA-N","?",0,1.64E-6,25.0,"EST","VP/WSOL",3.18E-5,3.38E-5,29121,"DTXSID6029121","DSSTox_Low","DTXCID907888",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100283.0,"93-15-2","ValidCAS","METHYLEUGENOL",,"Methyleugenol","C11H14O2","COc1ccc(CC=C)cc1OC","2 STAR: Molfile, CAS","4 STAR: Name retrieved from DSSTOX, Smiles generated","COc1ccc(CC=C)cc1OC","InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4,6-8H,1,5H2,2-3H3","ZYEMGPIYFIJGTP-UHFFFAOYSA-N","?",0,5.599999999999999E-6,25.0,"EST","VP/WSOL",2.73E-5,,25607,"DTXSID5025607","DSSTox_Low","DTXCID505607",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
